Game,Prisoner 1 Response,Prisoner 2 Response,Sentence
1218,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1219,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1220,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1221,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1222,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1223,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1224,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1225,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1226,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1227,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1228,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1229,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1230,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1231,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1232,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1233,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1234,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1235,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1236,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1237,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1238,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1239,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1240,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1241,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1242,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1243,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1244,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1245,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1246,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1247,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1248,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1249,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1250,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1251,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1252,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1253,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1254,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1255,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1256,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1257,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1258,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1259,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1260,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1261,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1262,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1263,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1264,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1265,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1266,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1267,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1268,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1269,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1270,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1271,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1272,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1273,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1274,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1275,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1276,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1277,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1278,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1279,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1280,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1281,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1282,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1283,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1284,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1285,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1286,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1287,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1288,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1289,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1290,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1291,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1292,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1293,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1294,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1295,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1296,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1297,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1298,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1299,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1300,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1301,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1302,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1303,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1304,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1305,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1306,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1307,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1308,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1309,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1310,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1311,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1312,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1313,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1314,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1315,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1316,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1317,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1318,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1319,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1320,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1321,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1322,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1323,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1324,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1325,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1326,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1327,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1328,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1329,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1330,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1331,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1332,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1333,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1334,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1335,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1336,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1337,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1338,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1339,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1340,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1341,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1342,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1343,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1344,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1345,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1346,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1347,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1348,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1349,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1350,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1351,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1352,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1353,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1354,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1355,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1356,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1357,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1358,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1359,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1360,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1361,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1362,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1363,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1364,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1365,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1366,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1367,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1368,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1369,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1370,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1371,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1372,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1373,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1374,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1375,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1376,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1377,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1378,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1379,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1380,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1381,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1382,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1383,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1384,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1385,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1386,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1387,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1388,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1389,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1390,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1391,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1392,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1393,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1394,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1395,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1396,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1397,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1398,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1399,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1400,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1401,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1402,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1403,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1404,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1405,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1406,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1407,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1408,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1409,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1410,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1411,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1412,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1413,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1414,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1415,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1416,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1417,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1418,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1419,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1420,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1421,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1422,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1423,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1424,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1425,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1426,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1427,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1428,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1429,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1430,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1431,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1432,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1433,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1434,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1435,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1436,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1437,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1438,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1439,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1440,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1441,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1442,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1443,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1444,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1445,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1446,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1447,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1448,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1449,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1450,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1451,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1452,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1453,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1454,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1455,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1456,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1457,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1458,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1459,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1460,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1461,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1462,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1463,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1464,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1465,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1466,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1467,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1468,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1469,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1470,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1471,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1472,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1473,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1474,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1475,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1476,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1477,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1478,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1479,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1480,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1481,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1482,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1483,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1484,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1485,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1486,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1487,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1488,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1489,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1490,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1491,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1492,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1493,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1494,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1495,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1496,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1497,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1498,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1499,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1500,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1501,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1502,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1503,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1504,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1505,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1506,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1507,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1508,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1509,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1510,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1511,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1512,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1513,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1514,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1515,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1516,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1517,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1518,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1519,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1520,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1521,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1522,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1523,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1524,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1525,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1526,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1527,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1528,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1529,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1530,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1531,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1532,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1533,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1534,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1535,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1536,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1537,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1538,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
