Game,Prisoner 1 Response,Prisoner 2 Response,Sentence
936,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
937,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
938,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
939,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
940,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
941,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
942,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
943,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
944,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
945,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
946,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
947,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
948,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
949,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
950,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
951,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
952,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
953,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
954,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
955,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
956,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
957,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
958,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
959,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
960,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
961,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
962,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
963,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
964,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
965,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
966,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
967,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
968,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
969,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
970,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
971,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
972,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
973,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
974,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
975,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
976,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
977,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
978,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
979,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
980,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
981,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
982,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
983,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
984,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
985,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
986,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
987,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
988,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
989,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
990,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
991,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
992,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
993,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
994,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
995,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
996,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
997,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
998,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
999,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1000,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1001,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1002,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1003,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1004,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1005,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1006,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1007,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1008,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1009,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1010,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1011,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1012,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1013,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1014,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1015,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1016,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1017,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1018,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1019,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1020,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1021,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1022,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1023,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1024,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1025,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1026,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1027,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1028,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1029,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1030,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1031,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1032,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1033,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1034,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1035,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1036,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1037,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1038,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1039,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1040,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1041,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1042,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1043,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1044,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1045,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1046,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1047,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1048,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1049,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1050,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1051,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1052,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1053,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1054,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1055,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1056,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1057,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1058,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1059,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1060,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1061,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1062,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1063,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1064,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1065,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1066,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1067,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1068,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1069,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1070,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1071,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1072,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1073,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1074,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1075,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1076,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1077,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1078,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1079,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1080,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1081,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1082,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1083,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1084,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1085,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1086,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1087,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1088,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1089,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1090,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1091,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1092,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1093,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1094,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1095,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1096,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1097,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1098,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1099,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1100,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1101,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1102,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1103,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1104,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1105,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1106,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1107,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1108,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1109,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1110,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1111,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1112,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1113,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1114,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1115,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1116,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1117,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1118,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1119,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1120,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1121,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1122,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1123,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1124,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1125,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1126,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1127,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1128,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1129,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1130,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1131,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1132,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1133,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1134,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1135,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1136,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1137,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1138,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1139,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1140,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1141,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1142,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1143,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1144,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1145,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1146,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1147,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1148,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1149,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1150,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1151,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1152,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1153,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1154,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1155,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1156,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1157,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1158,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1159,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1160,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1161,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1162,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1163,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1164,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1165,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1166,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1167,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1168,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1169,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1170,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1171,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1172,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1173,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1174,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1175,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1176,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1177,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1178,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1179,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1180,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1181,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1182,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1183,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1184,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1185,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1186,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1187,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1188,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1189,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1190,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1191,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1192,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1193,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1194,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1195,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1196,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1197,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1198,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1199,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1200,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1201,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1202,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1203,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1204,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1205,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1206,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1207,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1208,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1209,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1210,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1211,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1212,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1213,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1214,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1215,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1216,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1217,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1218,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1219,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1220,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1221,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1222,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1223,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1224,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1225,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1226,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1227,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1228,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1229,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1230,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1231,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1232,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1233,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1234,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1235,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1236,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1237,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1238,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1239,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1240,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1241,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1242,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1243,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1244,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1245,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1246,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1247,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1248,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1249,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1250,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1251,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1252,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1253,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
