Game,Prisoner 1 Response,Prisoner 2 Response,Sentence
2720,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2721,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2722,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2723,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2724,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2725,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2726,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2727,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2728,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2729,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2730,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2731,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2732,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2733,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2734,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2735,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2736,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2737,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2738,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2739,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2740,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2741,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2742,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2743,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2744,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2745,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2746,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2747,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2748,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2749,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2750,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2751,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2752,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2753,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2754,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2755,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2756,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2757,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2758,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2759,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2760,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2761,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2762,Betray,Cooperate.,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2763,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2764,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2765,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2766,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2767,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2768,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2769,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2770,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2771,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2772,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2773,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2774,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2775,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2776,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2777,Betray,Cooperate.,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2778,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2779,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2780,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2781,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2782,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2783,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2784,Betray,Cooperate.,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2785,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2786,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2787,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2788,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2789,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2790,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2791,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2792,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2793,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2794,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2795,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2796,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2797,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2798,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2799,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2800,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2801,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2802,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2803,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2804,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2805,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2806,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2807,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2808,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2809,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2810,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2811,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2812,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2813,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2814,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2815,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2816,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2817,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2818,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2819,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2820,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2821,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2822,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2823,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2824,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2825,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2826,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2827,Cooperate.,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2828,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2829,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2830,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2831,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2832,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2833,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2834,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2835,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2836,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2837,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2838,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2839,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2840,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2841,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2842,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2843,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2844,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2845,Cooperate.,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2846,Betray,Cooperate.,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2847,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2848,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2849,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2850,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2851,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2852,Betray,Cooperate.,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2853,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2854,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2855,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2856,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2857,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2858,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2859,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2860,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2861,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2862,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2863,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2864,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2865,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2866,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2867,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2868,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2869,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2870,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2871,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2872,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2873,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2874,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2875,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2876,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2877,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2878,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2879,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2880,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2881,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2882,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2883,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2884,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2885,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2886,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2887,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2888,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2889,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2890,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2891,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2892,Betray,Cooperate.,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2893,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2894,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2895,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2896,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2897,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2898,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2899,Cooperate.,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2900,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2901,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2902,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2903,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2904,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2905,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2906,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2907,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2908,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2909,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2910,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2911,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2912,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2913,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2914,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2915,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2916,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2917,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2918,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2919,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2920,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2921,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2922,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2923,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2924,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2925,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2926,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2927,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2928,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2929,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2930,Cooperate.,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2931,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2932,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2933,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2934,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2935,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2936,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2937,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2938,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2939,Cooperate.,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2940,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2941,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2942,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2943,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2944,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2945,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2946,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2947,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2948,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2949,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2950,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2951,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2952,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2953,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2954,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2955,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2956,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2957,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2958,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2959,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2960,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2961,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2962,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2963,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2964,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2965,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2966,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2967,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2968,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2969,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2970,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2971,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2972,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2973,Betray,Cooperate.,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2974,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2975,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2976,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2977,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2978,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2979,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2980,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2981,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2982,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2983,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2984,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2985,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2986,Betray,Cooperate.,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2987,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2988,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2989,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2990,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2991,Betray,Betray.,Both prisoners are sentenced to 2 year(s) in prison
2992,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2993,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2994,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2995,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2996,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2997,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2998,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2999,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3000,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3001,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3002,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3003,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3004,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3005,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3006,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3007,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3008,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3009,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3010,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3011,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3012,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3013,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3014,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3015,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3016,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3017,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3018,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3019,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3020,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3021,Cooperate.,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3022,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3023,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3024,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3025,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3026,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3027,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3028,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3029,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3030,Betray,Cooperate.,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3031,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3032,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3033,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3034,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3035,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3036,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3037,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3038,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3039,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3040,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3041,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3042,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3043,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3044,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3045,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3046,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3047,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3048,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3049,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3050,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3051,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3052,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3053,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
