Game,Prisoner 1 Response,Prisoner 2 Response,Sentence
1721,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1722,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1723,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1724,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1725,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1726,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1727,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1728,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1729,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1730,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1731,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1732,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1733,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1734,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1735,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1736,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1737,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1738,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1739,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1740,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1741,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1742,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1743,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1744,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1745,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1746,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1747,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1748,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1749,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1750,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1751,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1752,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1753,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1754,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1755,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1756,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1757,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1758,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1759,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1760,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1761,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1762,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1763,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1764,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1765,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1766,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1767,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1768,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1769,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1770,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1771,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1772,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1773,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1774,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1775,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1776,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1777,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1778,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1779,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1780,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1781,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1782,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1783,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1784,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1785,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1786,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1787,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1788,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1789,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1790,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1791,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1792,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1793,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1794,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1795,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1796,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1797,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1798,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1799,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1800,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1801,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1802,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1803,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1804,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1805,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1806,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1807,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1808,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1809,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1810,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1811,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1812,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1813,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1814,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1815,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1816,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1817,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1818,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1819,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1820,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1821,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1822,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1823,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1824,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1825,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1826,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1827,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1828,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1829,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1830,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1831,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1832,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1833,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1834,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1835,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1836,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1837,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1838,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1839,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1840,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1841,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1842,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1843,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1844,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1845,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1846,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1847,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1848,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1849,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1850,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1851,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1852,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1853,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1854,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1855,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1856,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1857,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1858,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1859,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1860,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1861,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1862,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1863,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1864,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1865,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1866,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1867,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1868,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1869,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1870,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1871,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1872,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1873,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1874,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1875,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1876,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1877,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1878,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1879,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1880,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1881,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1882,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1883,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1884,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1885,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1886,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1887,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1888,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1889,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1890,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1891,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1892,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1893,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1894,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1895,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1896,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1897,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1898,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1899,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1900,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1901,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1902,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1903,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1904,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1905,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1906,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1907,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1908,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1909,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1910,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1911,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1912,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1913,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1914,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1915,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1916,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1917,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1918,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1919,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1920,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1921,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1922,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1923,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1924,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1925,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1926,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1927,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1928,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1929,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1930,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1931,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1932,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1933,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1934,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1935,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1936,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1937,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1938,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1939,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1940,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1941,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1942,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1943,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1944,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1945,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1946,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1947,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1948,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1949,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1950,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1951,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1952,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1953,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1954,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1955,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1956,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1957,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1958,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1959,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1960,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1961,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1962,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1963,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1964,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1965,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1966,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1967,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1968,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1969,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1970,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1971,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1972,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1973,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1974,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1975,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1976,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1977,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1978,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1979,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1980,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1981,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1982,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1983,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1984,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1985,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1986,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1987,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1988,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1989,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1990,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1991,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1992,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1993,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1994,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1995,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1996,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1997,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1998,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1999,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2000,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2001,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2002,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2003,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2004,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2005,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2006,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2007,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2008,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2009,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2010,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2011,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2012,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2013,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2014,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2015,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2016,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2017,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2018,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2019,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2020,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2021,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2022,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2023,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2024,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2025,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2026,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2027,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2028,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2029,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2030,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2031,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2032,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2033,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2034,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2035,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2036,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2037,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2038,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
